customer_id,name,email,city,signup_channel,signup_date,age,gender
1924,customer_923,customer923.gmail.com,Delhi,Email,2024-03-07,32,M
1925,customer_924,customer924.gmail.com,Bengaluru,Google Search,2022-05-24,60,F
1926,customer_925,customer925.gmail.com,Hyderabad,Google Search,2023-01-04,64,F
1927,customer_926,customer926.gmail.com,Chennai,Paid Social,2024-05-25,35,Others
1928,customer_927,customer927.gmail.com,Pune,Paid Social,2022-05-04,30,M
1929,customer_928,customer928.gmail.com,Pune,Paid Social,2023-07-16,32,M
1930,customer_929,customer929.gmail.com,Pune,Email,2023-05-12,42,Others
1931,customer_930,customer930.gmail.com,Chennai,Organic,2023-01-23,51,M
1932,customer_931,customer931.gmail.com,Pune,Email,2023-03-17,19,F
1933,customer_932,customer932.gmail.com,Chennai,SMS,2024-11-05,38,F
1934,customer_933,customer933.gmail.com,Mumbai,Google Search,2022-07-10,40,F
1935,customer_934,customer934.gmail.com,Bengaluru,Paid Social,2023-04-29,34,M
1936,customer_935,customer935.gmail.com,Delhi,Google Search,2024-03-07,21,M
1937,customer_936,customer936.gmail.com,Chennai,Email,2022-10-21,58,M
1938,customer_937,customer937.gmail.com,Delhi,Paid Social,2022-08-24,18,M
1939,customer_938,customer938.gmail.com,Chennai,Google Search,2024-11-27,24,F
1940,customer_939,customer939.gmail.com,Mumbai,Organic,2022-04-07,48,M
1941,customer_940,customer940.gmail.com,Chennai,SMS,2024-01-05,52,F
1942,customer_941,customer941.gmail.com,Mumbai,Paid Social,2022-11-24,38,M
1943,customer_942,customer942.gmail.com,Hyderabad,Paid Social,2024-01-05,29,F
1944,customer_943,customer943.gmail.com,Bengaluru,Organic,2024-05-29,22,F
1945,customer_944,customer944.gmail.com,Pune,Paid Social,2022-02-23,20,F
1946,customer_945,customer945.gmail.com,Pune,Google Search,2023-12-10,29,F
1947,customer_946,customer946.gmail.com,Mumbai,Paid Social,2024-09-25,27,F
1948,customer_947,customer947.gmail.com,Mumbai,Paid Social,2023-09-24,63,M
1949,customer_948,customer948.gmail.com,Delhi,Organic,2023-04-14,47,F
1950,customer_949,customer949.gmail.com,Delhi,Paid Social,2023-02-13,34,M
1951,customer_950,customer950.gmail.com,Mumbai,Paid Social,2023-06-05,61,M
1952,customer_951,customer951.gmail.com,Hyderabad,Paid Social,2023-02-09,60,Others
1953,customer_952,customer952.gmail.com,Hyderabad,Organic,2024-04-02,36,M
1954,customer_953,customer953.gmail.com,Pune,Organic,2024-12-25,35,Others
1955,customer_954,customer954.gmail.com,Hyderabad,Google Search,2022-03-11,43,F
1956,customer_955,customer955.gmail.com,Pune,Organic,2022-10-03,45,F
1957,customer_956,customer956.gmail.com,Hyderabad,Organic,2022-07-24,49,M
1958,customer_957,customer957.gmail.com,Hyderabad,Paid Social,2023-01-22,56,M
1959,customer_958,customer958.gmail.com,Mumbai,Google Search,2024-05-25,37,F
1960,customer_959,customer959.gmail.com,Hyderabad,Paid Social,2024-07-25,38,F
1961,customer_960,customer960.gmail.com,Pune,Google Search,2022-02-20,63,F
1962,customer_961,customer961.gmail.com,Bengaluru,SMS,2022-01-15,61,M
1963,customer_962,customer962.gmail.com,Chennai,Paid Social,2022-04-16,33,M
1964,customer_963,customer963.gmail.com,Bengaluru,Google Search,2023-12-18,29,M
1965,customer_964,customer964.gmail.com,Delhi,SMS,2022-06-05,18,F
1966,customer_965,customer965.gmail.com,Chennai,SMS,2022-08-23,63,F
1967,customer_966,customer966.gmail.com,Pune,Email,2022-11-20,49,M
1968,customer_967,customer967.gmail.com,Mumbai,Email,2023-05-01,31,F
1969,customer_968,customer968.gmail.com,Mumbai,Email,2022-07-30,31,F
1970,customer_969,customer969.gmail.com,Delhi,SMS,2022-04-16,36,F
1971,customer_970,customer970.gmail.com,Bengaluru,Google Search,2023-10-30,18,F
1972,customer_971,customer971.gmail.com,Pune,Google Search,2024-03-13,42,F
1973,customer_972,customer972.gmail.com,Hyderabad,Organic,2024-11-02,59,F
1974,customer_973,customer973.gmail.com,Delhi,Paid Social,2023-05-08,62,M
1975,customer_974,customer974.gmail.com,Pune,SMS,2022-01-14,30,F
1976,customer_975,customer975.gmail.com,Hyderabad,Organic,2024-08-21,21,M
1977,customer_976,customer976.gmail.com,Hyderabad,SMS,2022-11-30,37,M
1978,customer_977,customer977.gmail.com,Pune,Email,2022-09-16,21,F
1979,customer_978,customer978.gmail.com,Mumbai,SMS,2022-01-04,58,F
1980,customer_979,customer979.gmail.com,Chennai,Email,2023-12-12,23,Others
1981,customer_980,customer980.gmail.com,Pune,Email,2024-02-22,43,F
1982,customer_981,customer981.gmail.com,Pune,Google Search,2022-06-29,59,M
1983,customer_982,customer982.gmail.com,Mumbai,Email,2023-04-21,44,F
1984,customer_983,customer983.gmail.com,Delhi,Organic,2024-08-21,39,F
1985,customer_984,customer984.gmail.com,Mumbai,Paid Social,2023-09-16,46,M
1986,customer_985,customer985.gmail.com,Hyderabad,Google Search,2023-08-11,56,F
1987,customer_986,customer986.gmail.com,Bengaluru,Google Search,2024-11-06,57,F
1988,customer_987,customer987.gmail.com,Delhi,Google Search,2022-06-28,19,F
1989,customer_988,customer988.gmail.com,Pune,Paid Social,2023-01-22,53,M
1990,customer_989,customer989.gmail.com,Pune,SMS,2024-11-01,40,M
1991,customer_990,customer990.gmail.com,Chennai,Google Search,2024-12-24,36,M
1992,customer_991,customer991.gmail.com,Hyderabad,Email,2024-12-29,33,M
1993,customer_992,customer992.gmail.com,Hyderabad,SMS,2024-07-05,41,F
1994,customer_993,customer993.gmail.com,Delhi,Google Search,2022-11-16,51,M
1995,customer_994,customer994.gmail.com,Delhi,Google Search,2024-04-01,42,M
1996,customer_995,customer995.gmail.com,Delhi,Organic,2023-04-02,28,M
1997,customer_996,customer996.gmail.com,Hyderabad,Organic,2024-10-28,22,F
1998,customer_997,customer997.gmail.com,Bengaluru,Organic,2023-04-29,37,F
1999,customer_998,customer998.gmail.com,Mumbai,Google Search,2023-08-22,31,F
2000,customer_999,customer999.gmail.com,Hyderabad,Google Search,2023-08-06,38,M
2001,customer_1000,customer1000.gmail.com,Bengaluru,Organic,2024-05-10,43,F
2002,customer_1001,customer1001.gmail.com,Hyderabad,Email,2023-12-29,61,F
2003,customer_1002,customer1002.gmail.com,Mumbai,Organic,2023-02-15,55,F
2004,customer_1003,customer1003.gmail.com,Delhi,Google Search,2023-11-26,32,M
2005,customer_1004,customer1004.gmail.com,Bengaluru,Google Search,2023-12-17,59,F
2006,customer_1005,customer1005.gmail.com,Delhi,Paid Social,2023-02-05,38,F
2007,customer_1006,customer1006.gmail.com,Mumbai,Email,2024-02-13,33,F
2008,customer_1007,customer1007.gmail.com,Hyderabad,SMS,2023-07-08,28,F
2009,customer_1008,customer1008.gmail.com,Pune,Email,2022-01-01,31,M
2010,customer_1009,customer1009.gmail.com,Mumbai,Organic,2023-06-24,38,F
2011,customer_1010,customer1010.gmail.com,Mumbai,Organic,2022-03-15,33,F
2012,customer_1011,customer1011.gmail.com,Chennai,Email,2023-08-28,19,F
2013,customer_1012,customer1012.gmail.com,Bengaluru,Paid Social,2023-01-01,59,F
2014,customer_1013,customer1013.gmail.com,Chennai,Paid Social,2023-03-06,19,F
2015,customer_1014,customer1014.gmail.com,Pune,SMS,2023-05-18,45,F
2016,customer_1015,customer1015.gmail.com,Bengaluru,Organic,2024-11-07,22,M
2017,customer_1016,customer1016.gmail.com,Chennai,Google Search,2024-04-16,25,M
2018,customer_1017,customer1017.gmail.com,Bengaluru,SMS,2022-11-20,26,Others
2019,customer_1018,customer1018.gmail.com,Chennai,Email,2024-01-05,34,M
2020,customer_1019,customer1019.gmail.com,Delhi,Paid Social,2023-05-23,36,Others
2021,customer_1020,customer1020.gmail.com,Mumbai,SMS,2024-02-11,59,M
2022,customer_1021,customer1021.gmail.com,Mumbai,Google Search,2024-12-16,43,F
2023,customer_1022,customer1022.gmail.com,Mumbai,Paid Social,2022-04-30,48,F
2024,customer_1023,customer1023.gmail.com,Pune,Google Search,2024-07-26,51,M
2025,customer_1024,customer1024.gmail.com,Delhi,Google Search,2024-11-26,46,F
2026,customer_1025,customer1025.gmail.com,Pune,Paid Social,2023-11-03,27,F
2027,customer_1026,customer1026.gmail.com,Hyderabad,Google Search,2023-05-24,57,F
2028,customer_1027,customer1027.gmail.com,Bengaluru,SMS,2022-11-30,28,M
2029,customer_1028,customer1028.gmail.com,Bengaluru,Paid Social,2022-09-22,50,F
2030,customer_1029,customer1029.gmail.com,Pune,Paid Social,2022-09-24,48,M
2031,customer_1030,customer1030.gmail.com,Chennai,Paid Social,2022-05-31,39,Others
2032,customer_1031,customer1031.gmail.com,Pune,Organic,2022-12-26,46,F
2033,customer_1032,customer1032.gmail.com,Bengaluru,Organic,2023-11-04,58,F
2034,customer_1033,customer1033.gmail.com,Delhi,Paid Social,2024-02-02,38,M
2035,customer_1034,customer1034.gmail.com,Delhi,SMS,2024-10-24,57,F
2036,customer_1035,customer1035.gmail.com,Chennai,Google Search,2022-08-06,29,M
2037,customer_1036,customer1036.gmail.com,Chennai,SMS,2023-05-07,33,F
2038,customer_1037,customer1037.gmail.com,Chennai,Organic,2023-06-13,60,F
2039,customer_1038,customer1038.gmail.com,Chennai,Google Search,2022-08-21,43,M
2040,customer_1039,customer1039.gmail.com,Bengaluru,Organic,2023-12-15,47,F
2041,customer_1040,customer1040.gmail.com,Hyderabad,Google Search,2022-04-05,40,F
2042,customer_1041,customer1041.gmail.com,Pune,Paid Social,2022-07-30,50,F
2043,customer_1042,customer1042.gmail.com,Mumbai,Paid Social,2024-09-29,41,F
2044,customer_1043,customer1043.gmail.com,Hyderabad,Paid Social,2023-05-15,23,M
2045,customer_1044,customer1044.gmail.com,Delhi,Google Search,2023-05-12,63,F
2046,customer_1045,customer1045.gmail.com,Mumbai,Email,2024-05-28,51,F
2047,customer_1046,customer1046.gmail.com,Chennai,Paid Social,2024-01-08,36,F
2048,customer_1047,customer1047.gmail.com,Mumbai,SMS,2023-10-13,40,M
2049,customer_1048,customer1048.gmail.com,Chennai,Paid Social,2024-02-20,42,M
2050,customer_1049,customer1049.gmail.com,Hyderabad,Organic,2022-02-03,46,F
2051,customer_1050,customer1050.gmail.com,Hyderabad,Paid Social,2022-07-28,33,M
2052,customer_1051,customer1051.gmail.com,Pune,Paid Social,2022-12-16,19,F
2053,customer_1052,customer1052.gmail.com,Hyderabad,Email,2023-07-30,46,M
2054,customer_1053,customer1053.gmail.com,Bengaluru,Email,2023-02-15,50,M
2055,customer_1054,customer1054.gmail.com,Delhi,Organic,2024-06-14,35,M
2056,customer_1055,customer1055.gmail.com,Pune,SMS,2023-02-18,61,F
2057,customer_1056,customer1056.gmail.com,Chennai,SMS,2022-04-21,26,F
2058,customer_1057,customer1057.gmail.com,Pune,Google Search,2023-05-24,19,F
2059,customer_1058,customer1058.gmail.com,Bengaluru,Email,2023-10-21,22,M
2060,customer_1059,customer1059.gmail.com,Mumbai,Organic,2024-12-18,37,F
2061,customer_1060,customer1060.gmail.com,Hyderabad,Paid Social,2023-09-28,21,M
2062,customer_1061,customer1061.gmail.com,Mumbai,SMS,2023-10-29,22,F
2063,customer_1062,customer1062.gmail.com,Chennai,Google Search,2022-06-11,34,F
2064,customer_1063,customer1063.gmail.com,Delhi,Google Search,2024-11-26,22,M
2065,customer_1064,customer1064.gmail.com,Delhi,Paid Social,2024-11-05,25,F
2066,customer_1065,customer1065.gmail.com,Pune,Google Search,2024-03-18,49,F
2067,customer_1066,customer1066.gmail.com,Hyderabad,Email,2024-01-20,42,M
2068,customer_1067,customer1067.gmail.com,Mumbai,Organic,2022-02-06,42,M
2069,customer_1068,customer1068.gmail.com,Hyderabad,Email,2023-02-06,42,F
2070,customer_1069,customer1069.gmail.com,Chennai,Organic,2023-01-19,59,M
2071,customer_1070,customer1070.gmail.com,Pune,Paid Social,2024-08-26,48,F
2072,customer_1071,customer1071.gmail.com,Pune,Email,2023-02-19,45,F
2073,customer_1072,customer1072.gmail.com,Mumbai,Paid Social,2023-01-08,64,F
2074,customer_1073,customer1073.gmail.com,Hyderabad,SMS,2024-08-14,32,Others
2075,customer_1074,customer1074.gmail.com,Bengaluru,Google Search,2022-11-03,60,M
2076,customer_1075,customer1075.gmail.com,Delhi,Organic,2023-05-20,44,M
2077,customer_1076,customer1076.gmail.com,Delhi,Google Search,2023-08-16,56,M
2078,customer_1077,customer1077.gmail.com,Delhi,Paid Social,2023-12-18,31,F
2079,customer_1078,customer1078.gmail.com,Chennai,Google Search,2024-10-17,30,M
2080,customer_1079,customer1079.gmail.com,Pune,Organic,2023-03-20,49,M
2081,customer_1080,customer1080.gmail.com,Bengaluru,Paid Social,2024-11-04,61,M
2082,customer_1081,customer1081.gmail.com,Pune,Organic,2024-08-24,52,F
2083,customer_1082,customer1082.gmail.com,Mumbai,SMS,2024-12-01,61,F
2084,customer_1083,customer1083.gmail.com,Hyderabad,Organic,2024-04-27,31,M
2085,customer_1084,customer1084.gmail.com,Hyderabad,Google Search,2023-11-25,61,F
2086,customer_1085,customer1085.gmail.com,Chennai,Email,2022-09-29,53,F
2087,customer_1086,customer1086.gmail.com,Hyderabad,Paid Social,2022-06-19,56,M
2088,customer_1087,customer1087.gmail.com,Hyderabad,SMS,2024-10-21,22,F
2089,customer_1088,customer1088.gmail.com,Pune,Email,2024-12-09,64,M
2090,customer_1089,customer1089.gmail.com,Hyderabad,Email,2023-05-12,25,F
2091,customer_1090,customer1090.gmail.com,Mumbai,Email,2023-12-02,27,M
2092,customer_1091,customer1091.gmail.com,Bengaluru,Paid Social,2023-12-27,19,M
2093,customer_1092,customer1092.gmail.com,Pune,Paid Social,2022-08-30,48,M
2094,customer_1093,customer1093.gmail.com,Mumbai,Email,2022-10-01,56,F
2095,customer_1094,customer1094.gmail.com,Mumbai,Organic,2023-11-26,42,F
2096,customer_1095,customer1095.gmail.com,Delhi,Organic,2022-02-13,51,M
2097,customer_1096,customer1096.gmail.com,Bengaluru,Email,2024-07-01,32,M
2098,customer_1097,customer1097.gmail.com,Delhi,Organic,2024-03-17,59,M
2099,customer_1098,customer1098.gmail.com,Hyderabad,Email,2022-10-20,34,M
2100,customer_1099,customer1099.gmail.com,Mumbai,Paid Social,2022-02-10,39,F
2101,customer_1100,customer1100.gmail.com,Delhi,Organic,2024-12-14,64,M
2102,customer_1101,customer1101.gmail.com,Chennai,SMS,2023-03-22,50,F
2103,customer_1102,customer1102.gmail.com,Mumbai,Paid Social,2023-01-03,23,F
2104,customer_1103,customer1103.gmail.com,Chennai,Email,2022-11-02,35,M
2105,customer_1104,customer1104.gmail.com,Hyderabad,SMS,2023-10-02,47,Others
2106,customer_1105,customer1105.gmail.com,Hyderabad,SMS,2024-07-20,20,F
2107,customer_1106,customer1106.gmail.com,Bengaluru,Paid Social,2022-07-28,48,M
2108,customer_1107,customer1107.gmail.com,Chennai,SMS,2023-07-22,29,M
2109,customer_1108,customer1108.gmail.com,Hyderabad,Organic,2024-10-01,27,M
2110,customer_1109,customer1109.gmail.com,Bengaluru,SMS,2022-03-29,53,M
2111,customer_1110,customer1110.gmail.com,Hyderabad,SMS,2023-06-07,23,F
2112,customer_1111,customer1111.gmail.com,Hyderabad,Google Search,2022-11-20,48,M
2113,customer_1112,customer1112.gmail.com,Chennai,SMS,2024-04-14,53,M
2114,customer_1113,customer1113.gmail.com,Bengaluru,SMS,2023-10-19,50,M
2115,customer_1114,customer1114.gmail.com,Delhi,Organic,2022-02-17,27,F
2116,customer_1115,customer1115.gmail.com,Pune,SMS,2023-12-05,55,M
2117,customer_1116,customer1116.gmail.com,Delhi,SMS,2024-06-19,43,M
2118,customer_1117,customer1117.gmail.com,Hyderabad,Paid Social,2022-07-21,33,F
2119,customer_1118,customer1118.gmail.com,Mumbai,Google Search,2023-09-29,41,F
2120,customer_1119,customer1119.gmail.com,Pune,SMS,2022-10-19,58,F
2121,customer_1120,customer1120.gmail.com,Hyderabad,Email,2024-09-18,41,M
2122,customer_1121,customer1121.gmail.com,Bengaluru,Google Search,2024-08-10,26,F
2123,customer_1122,customer1122.gmail.com,Mumbai,Organic,2023-04-14,42,M
2124,customer_1123,customer1123.gmail.com,Pune,SMS,2023-05-11,61,F
2125,customer_1124,customer1124.gmail.com,Pune,Paid Social,2022-02-12,40,Others
2126,customer_1125,customer1125.gmail.com,Pune,Paid Social,2022-05-10,20,F
2127,customer_1126,customer1126.gmail.com,Mumbai,Organic,2023-12-26,49,F
2128,customer_1127,customer1127.gmail.com,Chennai,Organic,2024-05-21,27,M
2129,customer_1128,customer1128.gmail.com,Mumbai,Email,2022-01-22,64,M
2130,customer_1129,customer1129.gmail.com,Bengaluru,Organic,2023-06-04,52,M
2131,customer_1130,customer1130.gmail.com,Mumbai,Organic,2023-06-16,39,M
2132,customer_1131,customer1131.gmail.com,Mumbai,Google Search,2024-08-11,31,M
2133,customer_1132,customer1132.gmail.com,Delhi,SMS,2023-07-04,42,F
2134,customer_1133,customer1133.gmail.com,Bengaluru,Email,2024-07-16,32,M
2135,customer_1134,customer1134.gmail.com,Bengaluru,Email,2022-03-16,47,M
2136,customer_1135,customer1135.gmail.com,Pune,Email,2022-07-09,48,F
2137,customer_1136,customer1136.gmail.com,Hyderabad,SMS,2022-12-14,31,F
2138,customer_1137,customer1137.gmail.com,Pune,Organic,2023-09-17,25,M
2139,customer_1138,customer1138.gmail.com,Bengaluru,Organic,2022-06-13,25,Others
2140,customer_1139,customer1139.gmail.com,Chennai,Google Search,2023-06-17,48,F
2141,customer_1140,customer1140.gmail.com,Bengaluru,Google Search,2023-08-06,54,F
2142,customer_1141,customer1141.gmail.com,Hyderabad,Email,2024-06-02,54,M
2143,customer_1142,customer1142.gmail.com,Hyderabad,SMS,2023-07-23,20,F
2144,customer_1143,customer1143.gmail.com,Hyderabad,Organic,2022-03-26,50,M
2145,customer_1144,customer1144.gmail.com,Hyderabad,SMS,2024-05-19,29,F
2146,customer_1145,customer1145.gmail.com,Pune,Organic,2022-03-18,49,M
2147,customer_1146,customer1146.gmail.com,Mumbai,SMS,2023-08-25,49,M
2148,customer_1147,customer1147.gmail.com,Pune,SMS,2023-08-22,38,M
2149,customer_1148,customer1148.gmail.com,Hyderabad,Email,2022-06-13,60,F
2150,customer_1149,customer1149.gmail.com,Pune,Google Search,2024-01-03,27,F
2151,customer_1150,customer1150.gmail.com,Pune,Paid Social,2024-06-23,61,M
2152,customer_1151,customer1151.gmail.com,Pune,SMS,2023-08-19,58,Others
2153,customer_1152,customer1152.gmail.com,Hyderabad,Paid Social,2024-07-25,59,M
2154,customer_1153,customer1153.gmail.com,Hyderabad,Email,2022-09-12,43,F
2155,customer_1154,customer1154.gmail.com,Hyderabad,SMS,2023-06-22,30,M
2156,customer_1155,customer1155.gmail.com,Delhi,Email,2023-07-04,26,F
2157,customer_1156,customer1156.gmail.com,Chennai,Paid Social,2023-08-26,50,F
2158,customer_1157,customer1157.gmail.com,Mumbai,Organic,2022-07-01,48,M
2159,customer_1158,customer1158.gmail.com,Bengaluru,SMS,2023-02-02,29,M
2160,customer_1159,customer1159.gmail.com,Delhi,Email,2023-02-05,40,F
2161,customer_1160,customer1160.gmail.com,Delhi,Paid Social,2022-03-03,42,M
2162,customer_1161,customer1161.gmail.com,Delhi,SMS,2023-12-13,46,F
2163,customer_1162,customer1162.gmail.com,Delhi,Paid Social,2022-05-18,50,F
2164,customer_1163,customer1163.gmail.com,Pune,Organic,2023-02-11,35,F
2165,customer_1164,customer1164.gmail.com,Delhi,SMS,2022-05-31,58,F
2166,customer_1165,customer1165.gmail.com,Mumbai,Email,2022-08-01,61,F
2167,customer_1166,customer1166.gmail.com,Hyderabad,Email,2022-06-19,29,F
2168,customer_1167,customer1167.gmail.com,Bengaluru,Email,2023-05-22,53,M
2169,customer_1168,customer1168.gmail.com,Chennai,Email,2023-10-31,21,F
2170,customer_1169,customer1169.gmail.com,Mumbai,SMS,2024-07-24,30,F
2171,customer_1170,customer1170.gmail.com,Delhi,Organic,2024-11-12,48,M
2172,customer_1171,customer1171.gmail.com,Hyderabad,Organic,2023-03-04,39,M
2173,customer_1172,customer1172.gmail.com,Delhi,Email,2024-02-08,63,F
2174,customer_1173,customer1173.gmail.com,Bengaluru,Email,2024-03-20,54,M
2175,customer_1174,customer1174.gmail.com,Delhi,Email,2023-08-01,56,F
2176,customer_1175,customer1175.gmail.com,Pune,Email,2022-09-30,47,F
2177,customer_1176,customer1176.gmail.com,Chennai,SMS,2024-02-20,51,Others
2178,customer_1177,customer1177.gmail.com,Pune,Organic,2024-06-21,48,M
2179,customer_1178,customer1178.gmail.com,Delhi,Google Search,2023-03-18,23,M
2180,customer_1179,customer1179.gmail.com,Hyderabad,Google Search,2024-05-09,43,M
2181,customer_1180,customer1180.gmail.com,Chennai,Organic,2023-08-06,62,Others
2182,customer_1181,customer1181.gmail.com,Bengaluru,Email,2023-07-07,30,F
2183,customer_1182,customer1182.gmail.com,Delhi,Google Search,2022-01-08,46,M
2184,customer_1183,customer1183.gmail.com,Bengaluru,SMS,2024-04-10,43,F
2185,customer_1184,customer1184.gmail.com,Delhi,Email,2024-05-01,56,Others
2186,customer_1185,customer1185.gmail.com,Chennai,Organic,2024-02-10,39,M
2187,customer_1186,customer1186.gmail.com,Bengaluru,Organic,2022-12-17,21,F
2188,customer_1187,customer1187.gmail.com,Delhi,Paid Social,2022-10-18,52,M
2189,customer_1188,customer1188.gmail.com,Pune,SMS,2022-11-04,22,F
2190,customer_1189,customer1189.gmail.com,Delhi,SMS,2023-02-06,45,M
2191,customer_1190,customer1190.gmail.com,Pune,Paid Social,2023-12-28,38,M
2192,customer_1191,customer1191.gmail.com,Hyderabad,Paid Social,2022-07-07,26,F
2193,customer_1192,customer1192.gmail.com,Delhi,Paid Social,2022-07-19,27,F
2194,customer_1193,customer1193.gmail.com,Bengaluru,SMS,2024-09-02,57,M
2195,customer_1194,customer1194.gmail.com,Hyderabad,Paid Social,2024-04-05,50,M
2196,customer_1195,customer1195.gmail.com,Pune,SMS,2023-10-07,57,M
2197,customer_1196,customer1196.gmail.com,Hyderabad,Paid Social,2023-12-28,60,F
2198,customer_1197,customer1197.gmail.com,Delhi,Google Search,2022-07-07,22,F
2199,customer_1198,customer1198.gmail.com,Mumbai,Organic,2022-05-26,26,F
2200,customer_1199,customer1199.gmail.com,Delhi,SMS,2022-10-18,34,F
2201,customer_1200,customer1200.gmail.com,Pune,Email,2024-01-27,50,F
2202,customer_1201,customer1201.gmail.com,Hyderabad,Email,2022-04-03,34,F
2203,customer_1202,customer1202.gmail.com,Mumbai,Paid Social,2024-10-04,23,M
2204,customer_1203,customer1203.gmail.com,Chennai,Paid Social,2022-06-06,44,M
2205,customer_1204,customer1204.gmail.com,Chennai,SMS,2024-08-17,44,M
2206,customer_1205,customer1205.gmail.com,Chennai,Google Search,2024-02-08,63,M
2207,customer_1206,customer1206.gmail.com,Bengaluru,Email,2023-12-06,31,M
2208,customer_1207,customer1207.gmail.com,Hyderabad,SMS,2023-04-24,22,F
2209,customer_1208,customer1208.gmail.com,Hyderabad,Email,2024-08-25,34,M
2210,customer_1209,customer1209.gmail.com,Delhi,Organic,2023-03-01,21,F
2211,customer_1210,customer1210.gmail.com,Bengaluru,Paid Social,2024-10-16,58,M
2212,customer_1211,customer1211.gmail.com,Mumbai,SMS,2022-04-06,24,F
2213,customer_1212,customer1212.gmail.com,Hyderabad,Paid Social,2023-09-08,54,M
2214,customer_1213,customer1213.gmail.com,Delhi,SMS,2022-10-01,31,F
2215,customer_1214,customer1214.gmail.com,Delhi,Paid Social,2023-05-24,30,M
2216,customer_1215,customer1215.gmail.com,Mumbai,Paid Social,2022-01-25,46,M
2217,customer_1216,customer1216.gmail.com,Bengaluru,SMS,2022-04-22,51,F
2218,customer_1217,customer1217.gmail.com,Bengaluru,Organic,2024-08-01,51,F
2219,customer_1218,customer1218.gmail.com,Delhi,Email,2023-04-25,55,M
2220,customer_1219,customer1219.gmail.com,Bengaluru,SMS,2022-11-16,56,F
2221,customer_1220,customer1220.gmail.com,Bengaluru,Organic,2024-11-19,42,M
2222,customer_1221,customer1221.gmail.com,Delhi,Google Search,2022-10-19,52,M
2223,customer_1222,customer1222.gmail.com,Hyderabad,Paid Social,2022-02-28,37,Others
2224,customer_1223,customer1223.gmail.com,Hyderabad,Paid Social,2024-07-03,48,M
2225,customer_1224,customer1224.gmail.com,Chennai,Email,2022-02-26,63,M
2226,customer_1225,customer1225.gmail.com,Bengaluru,Email,2023-08-13,61,F
2227,customer_1226,customer1226.gmail.com,Delhi,Paid Social,2022-05-23,42,F
2228,customer_1227,customer1227.gmail.com,Hyderabad,Paid Social,2022-02-04,46,M
2229,customer_1228,customer1228.gmail.com,Chennai,SMS,2022-07-23,63,M
2230,customer_1229,customer1229.gmail.com,Chennai,Email,2024-10-07,51,F
2231,customer_1230,customer1230.gmail.com,Hyderabad,SMS,2022-10-15,27,F
2232,customer_1231,customer1231.gmail.com,Chennai,SMS,2022-10-24,36,M
2233,customer_1232,customer1232.gmail.com,Delhi,Paid Social,2022-02-12,56,F
2234,customer_1233,customer1233.gmail.com,Mumbai,Email,2024-01-14,28,M
2235,customer_1234,customer1234.gmail.com,Chennai,Organic,2024-04-11,57,M
2236,customer_1235,customer1235.gmail.com,Bengaluru,Email,2023-02-05,57,F
2237,customer_1236,customer1236.gmail.com,Bengaluru,SMS,2024-04-05,53,F
2238,customer_1237,customer1237.gmail.com,Chennai,SMS,2023-03-05,40,F
2239,customer_1238,customer1238.gmail.com,Hyderabad,Paid Social,2023-10-02,61,F
2240,customer_1239,customer1239.gmail.com,Delhi,Google Search,2024-10-31,55,M
2241,customer_1240,customer1240.gmail.com,Pune,Email,2022-11-27,42,M
2242,customer_1241,customer1241.gmail.com,Chennai,Organic,2023-05-13,61,Others
2243,customer_1242,customer1242.gmail.com,Pune,Email,2024-09-07,62,M
2244,customer_1243,customer1243.gmail.com,Delhi,Email,2023-11-22,38,M
2245,customer_1244,customer1244.gmail.com,Delhi,SMS,2024-11-29,55,M
2246,customer_1245,customer1245.gmail.com,Mumbai,Paid Social,2024-09-07,44,M
2247,customer_1246,customer1246.gmail.com,Pune,Organic,2024-01-28,19,M
2248,customer_1247,customer1247.gmail.com,Delhi,Organic,2022-09-23,23,M
2249,customer_1248,customer1248.gmail.com,Delhi,Email,2022-11-13,52,M
2250,customer_1249,customer1249.gmail.com,Bengaluru,Email,2023-10-17,26,F
2251,customer_1250,customer1250.gmail.com,Pune,Organic,2022-12-12,37,M
2252,customer_1251,customer1251.gmail.com,Delhi,Organic,2024-04-15,50,F
2253,customer_1252,customer1252.gmail.com,Pune,Google Search,2023-10-28,64,F
2254,customer_1253,customer1253.gmail.com,Delhi,Google Search,2023-10-01,46,F
2255,customer_1254,customer1254.gmail.com,Chennai,Organic,2022-08-08,44,M
2256,customer_1255,customer1255.gmail.com,Pune,Paid Social,2022-04-21,18,F
2257,customer_1256,customer1256.gmail.com,Mumbai,Google Search,2022-06-20,30,F
2258,customer_1257,customer1257.gmail.com,Mumbai,SMS,2022-03-02,20,F
2259,customer_1258,customer1258.gmail.com,Mumbai,SMS,2022-03-18,18,M
2260,customer_1259,customer1259.gmail.com,Hyderabad,SMS,2022-09-23,37,M
2261,customer_1260,customer1260.gmail.com,Delhi,Email,2022-02-12,57,F
2262,customer_1261,customer1261.gmail.com,Bengaluru,Google Search,2024-03-24,43,M
2263,customer_1262,customer1262.gmail.com,Hyderabad,Email,2023-03-17,29,F
2264,customer_1263,customer1263.gmail.com,Pune,Paid Social,2023-10-02,23,F
2265,customer_1264,customer1264.gmail.com,Delhi,Organic,2022-04-12,26,M
2266,customer_1265,customer1265.gmail.com,Delhi,Organic,2023-10-30,53,M
